c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Price X Owners,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,3614,GiAnt,8/2/2016,$5.99,N/A (N/A),"$26,865.15","4,485","±1,913",427,±590,0:13:00,0:08:00
1,3624,Devil Sealing Stone,4/11/2016,$7.99,N/A (N/A),"$35,835.15","4,485","±1,913",0,±0,0:00:00,0:00:00
1,2717,Isane Insects: The Inception,5/2/2016,$9.99,N/A (N/A),"$43,106.85","4,315","±2,256",0,±0,0:00:00,0:00:00
1,1015,Cerdocornio,10/12/2016,$0.99,N/A (N/A),"$4,229.28","4,272","±1,867",0,±0,0:00:00,0:00:00
1,1165,VCB: Why City,11/29/2016,$2.99,61% (85%),"$12,773.28","4,272","±1,867","3,631","±1,721",1:33:00,1:48:00
1,2124,Momento Temporis: Light from the Deep,10/27/2016,$4.99,N/A (N/A),"$21,317.28","4,272","±1,867",854,±835,2:46:00,2:44:00
1,2408,Qasir al-Wasat: International Edition,1/19/2016,$14.99,N/A (N/A),"$64,037.28","4,272","±1,867","1,281","±1,022",2:39:00,2:14:00
1,2807,Breaking Bones,11/28/2016,$4.99,N/A (N/A),"$21,317.28","4,272","±1,867",0,±0,0:00:00,0:00:00
1,3050,AuroraRL,4/8/2016,$1.69,61% (85%),"$7,219.68","4,272","±1,867","2,990","±1,562",6:18:00,7:41:00
1,3060,Party Panic,7/28/2016,$16.99,N/A (N/A),"$72,581.28","4,272","±1,867","3,844","±1,771",1:40:00,2:04:00
1,3085,Jelly Killer,3/24/2016,$2.99,43% (77%),"$12,773.28","4,272","±1,867","2,990","±1,562",3:33:00,5:25:00
1,3102,Grizzly Project,4/23/2016,$4.99,7% (46%),"$21,317.28","4,272","±1,867","2,776","±1,505",1:07:00,1:10:00
1,961,Glow,10/14/2016,$4.99,N/A (N/A),"$20,249.42","4,058","±1,820",0,±0,0:00:00,0:00:00
1,962,Dream Dealer,10/1/2016,$3.99,N/A (N/A),"$16,191.42","4,058","±1,820","4,058","±1,820",8:44:00,9:41:00
1,987,Trip to Vinelands,10/21/2016,$0.99,N/A (N/A),"$4,017.42","4,058","±1,820",641,±723,0:05:00,0:05:00
1,2256,Arkshot,5/19/2016,$1.69,N/A (N/A),"$6,858.02","4,058","±1,820","3,417","±1,670",1:12:00,1:28:00
1,2726,Dungeons & Robots,2/29/2016,$8.99,23% (65%),"$36,481.42","4,058","±1,820","3,417","±1,670",1:02:00,0:51:00
1,2855,Chicku,5/5/2016,$7.99,N/A (N/A),"$32,423.42","4,058","±1,820","2,990","±1,562",1:39:00,1:05:00
1,2949,Maria the Witch,3/1/2016,$4.99,N/A (N/A),"$20,249.42","4,058","±1,820","1,709","±1,181",2:07:00,2:29:00
1,2976,Tank Brawl,4/20/2016,$3.99,N/A (N/A),"$16,191.42","4,058","±1,820",214,±417,0:04:00,0:01:00
1,2996,Pharaoh Rebirth+,3/17/2016,$9.99,93% (95%),"$40,539.42","4,058","±1,820","2,349","±1,385",5:13:00,9:42:00
1,3007,Radiation Island,11/29/2016,$2.99,47% (79%),"$12,133.42","4,058","±1,820","3,844","±1,771",4:09:00,4:31:00
1,3158,Mind Unleashed,5/5/2016,$2.99,N/A (N/A),"$12,133.42","4,058","±1,820","2,349","±1,385",1:47:00,2:14:00
1,3348,Horror in the Asylum,2/1/2016,$4.99,N/A (N/A),"$20,249.42","4,058","±1,820","2,563","±1,446",5:46:00,7:11:00
1,3406,Pocket Rumble,2/1/2016,$9.99,43% (77%),"$40,539.42","4,058","±1,820","3,631","±1,721",2:50:00,1:04:00
1,1032,"GO AWAY, THERE'S KUMIS OVER THERE!",10/28/2016,$0.99,N/A (N/A),"$3,966.93","4,007","±2,174","3,082","±1,907",2:21:00,2:38:00
1,311,Rad Rodgers,12/1/2016,$11.99,N/A (N/A/73%),"$46,089.56","3,844","±1,771","2,990","±1,562",0:49:00,0:51:00
1,983,Counter Fight,11/14/2016,$7.99,N/A (N/A),"$30,713.56","3,844","±1,771","3,417","±1,670",0:33:00,0:38:00
1,1013,Imprisoned Light,10/28/2016,$1.99,N/A (N/A),"$7,649.56","3,844","±1,771","2,776","±1,505",8:16:00,2:14:00
1,1072,Constricting Cubes,11/7/2016,$4.99,N/A (N/A),"$19,181.56","3,844","±1,771",214,±417,0:05:00,0:01:00
1,1152,Get The Gems,11/11/2016,$0.99,N/A (N/A),"$3,805.56","3,844","±1,771",0,±0,0:00:00,0:00:00
1,1518,Edge of Twilight – Return To Glory,9/28/2016,$14.99,N/A (N/A),"$57,621.56","3,844","±1,771","1,709","±1,181",10:21:00,13:57:00
1,2115,Tomato Jones,7/11/2016,$1.99,52% (81%),"$7,649.56","3,844","±1,771","1,922","±1,252",1:28:00,1:33:00
1,2326,Archibald's Adventures,6/10/2016,$4.99,N/A (N/A),"$19,181.56","3,844","±1,771","1,495","±1,104",5:02:00,1:36:00
1,2343,The Girl and the Robot,8/17/2016,$9.99,N/A (N/A),"$38,401.56","3,844","±1,771","1,068",±933,2:08:00,1:50:00
1,2739,Shrouded in Sanity,5/27/2016,$5.99,54% (82%),"$23,025.56","3,844","±1,771","2,776","±1,505",1:36:00,1:15:00
1,2977,Marble Void,4/12/2016,$4.99,N/A (N/A),"$19,181.56","3,844","±1,771",427,±590,0:11:00,0:04:00
1,3119,I and Me,5/4/2016,$9.99,98% (97%),"$38,401.56","3,844","±1,771","3,417","±1,670",1:28:00,1:16:00
1,3208,CONTASION 2,4/22/2016,$6.99,N/A (N/A),"$26,869.56","3,844","±1,771",0,±0,0:00:00,0:00:00
1,3452,Air Missions: HIND,3/21/2016,$16.99,61% (85%),"$65,309.56","3,844","±1,771","2,990","±1,562",1:38:00,2:11:00
1,3453,Pharaonic,4/28/2016,$15.99,70% (88%),"$61,465.56","3,844","±1,771","3,417","±1,670",2:08:00,1:44:00
1,188,Obliteracers,2/23/2016,$14.99,26% (67%/78%),"$54,428.69","3,631","±1,721","2,776","±1,505",3:12:00,3:43:00
1,450,TurnOn,6/1/2016,$14.99,59% (84%/67%),"$54,428.69","3,631","±1,721","1,922","±1,252",1:32:00,2:02:00
1,1030,Abduction Bit,11/14/2016,$0.49,N/A (N/A),"$1,779.19","3,631","±1,721","2,563","±1,446",3:03:00,2:31:00
1,1344,Fleeting Ages,5/2/2016,$9.99,N/A (N/A),"$36,273.69","3,631","±1,721",0,±0,0:00:00,0:00:00
1,1633,Princess Remedy In A Heap of Trouble,9/8/2016,$2.99,99% (98%),"$10,856.69","3,631","±1,721","2,776","±1,505",2:50:00,2:31:00
1,1663,DOGOS,9/6/2016,$11.99,N/A (N/A),"$43,535.69","3,631","±1,721","1,922","±1,252",5:41:00,11:58:00
1,2120,MTB Downhill Simulator,5/27/2016,$7.99,0% (11%),"$29,011.69","3,631","±1,721","3,417","±1,670",0:28:00,0:36:00
1,2270,Massive Cleavage vs Zombies: Awesome Edition,7/8/2016,$0.74,N/A (N/A),"$2,686.94","3,631","±1,721","1,922","±1,252",5:08:00,5:46:00
1,2646,RefRain -prism memories-,5/12/2016,$14.99,N/A (N/A),"$54,428.69","3,631","±1,721","2,349","±1,385",1:37:00,1:57:00
1,2757,Final Goalie: Football simulator,11/17/2016,$9.99,N/A (N/A),"$36,273.69","3,631","±1,721","3,417","±1,670",0:44:00,0:28:00
1,2810,Event Horizon,4/30/2016,$5.99,N/A (N/A),"$21,749.69","3,631","±1,721",641,±723,5:45:00,5:20:00
1,2816,Super Arcade Football,4/4/2016,$9.99,56% (83%),"$36,273.69","3,631","±1,721","3,417","±1,670",1:11:00,1:03:00
1,3012,Emerge: Cities of the Apocalypse,4/27/2016,$3.99,N/A (N/A),"$14,487.69","3,631","±1,721","2,990","±1,562",11:04:00,8:54:00
1,3163,ALONE IN SPACE,2/22/2016,$9.99,6% (43%),"$36,273.69","3,631","±1,721","3,204","±1,617",1:30:00,1:07:00
1,3358,Monsters & Monocles,8/16/2016,$14.99,45% (78%),"$54,428.69","3,631","±1,721","3,417","±1,670",3:17:00,1:54:00
1,3486,MadOut Open City,3/29/2016,$5.59,10% (50%),"$20,297.29","3,631","±1,721","3,417","±1,670",2:36:00,2:03:00
1,348,Ninja Senki DX,2/23/2016,$4.99,N/A (N/A/72%),"$17,050.83","3,417","±1,670","1,495","±1,104",2:23:00,3:54:00
1,1049,BANG BANG BANG!,10/26/2016,$9.99,N/A (N/A),"$34,135.83","3,417","±1,670",0,±0,0:00:00,0:00:00
1,1107,Gear Gauntlet,11/1/2016,$6.99,N/A (N/A),"$23,884.83","3,417","±1,670","1,922","±1,252",2:52:00,2:52:00
1,1721,Elven Assassin,9/10/2016,$7.99,59% (84%),"$27,301.83","3,417","±1,670","3,204","±1,617",1:59:00,0:27:00
1,2089,Karma Miwa,8/12/2016,$2.99,N/A (N/A),"$10,216.83","3,417","±1,670","2,563","±1,446",1:43:00,2:20:00
1,2096,Copy Kitty,8/11/2016,$9.99,N/A (N/A),"$34,135.83","3,417","±1,670",854,±835,8:59:00,11:43:00
1,2119,Temporal Temple,6/22/2016,$1.99,N/A (N/A),"$6,799.83","3,417","±1,670","2,776","±1,505",4:13:00,4:36:00
1,2292,9th Dawn II,10/17/2016,$3.99,N/A (N/A),"$13,633.83","3,417","±1,670","2,776","±1,505",2:58:00,2:59:00
1,2746,CDF Starfighter VR,4/5/2016,$14.99,22% (64%),"$51,220.83","3,417","±1,670","2,990","±1,562",1:15:00,0:59:00
1,2792,Infinite Shooter,4/20/2016,$1.99,N/A (N/A),"$6,799.83","3,417","±1,670",0,±0,0:00:00,0:00:00
1,2907,Meridian: Squad 22,8/11/2016,$14.99,N/A (N/A),"$51,220.83","3,417","±1,670","1,922","±1,252",12:39:00,4:39:00
1,2945,XNemesis SandBox,6/7/2016,$2.99,N/A (N/A),"$10,216.83","3,417","±1,670","2,136","±1,320",3:49:00,4:06:00
1,3016,Generic Space Shooter,3/11/2016,$2.99,N/A (N/A),"$10,216.83","3,417","±1,670",427,±590,0:05:00,0:02:00
1,3051,A Blind Legend,4/7/2016,$6.99,49% (80%),"$23,884.83","3,417","±1,670","2,136","±1,320",0:27:00,0:33:00
1,3052,Infinity Saga,2/29/2016,$2.99,N/A (N/A),"$10,216.83","3,417","±1,670","2,136","±1,320",7:10:00,3:27:00
1,3078,Void Destroyer 2,9/22/2016,$14.99,87% (93%),"$51,220.83","3,417","±1,670","2,349","±1,385",13:10:00,6:03:00
1,3092,Alchemist's Awakening,3/21/2016,$15.99,28% (68%),"$54,637.83","3,417","±1,670","3,204","±1,617",3:12:00,3:04:00
1,3121,So Long Earth,4/28/2016,$4.99,N/A (N/A),"$17,050.83","3,417","±1,670","2,563","±1,446",2:38:00,3:09:00
1,3130,Xmas Shooting - Scramble!!,12/16/2016,$4.99,N/A (N/A),"$17,050.83","3,417","±1,670","1,922","±1,252",0:36:00,0:47:00
1,3357,UNDEADS,11/14/2016,$2.99,N/A (N/A),"$10,216.83","3,417","±1,670","2,136","±1,320",5:44:00,7:11:00
1,3539,Chasing Dead,3/3/2016,$9.99,16% (58%),"$34,135.83","3,417","±1,670","2,563","±1,446",2:54:00,3:00:00
1,3004,The Butterfly Sign,12/13/2016,$4.99,N/A (N/A),"$16,916.10","3,390","±2,000","1,541","±1,348",1:38:00,2:08:00
1,470,Zombasite,8/23/2016,$19.99,49% (80%/65%),"$64,047.96","3,204","±1,617","2,776","±1,505",21:40:00,10:24:00
1,624,DreamBreak,7/21/2016,$6.99,N/A (N/A/46%),"$22,395.96","3,204","±1,617","2,136","±1,320",3:02:00,2:56:00
1,959,12 orbits,10/24/2016,$1.49,N/A (N/A),"$4,773.96","3,204","±1,617","1,495","±1,104",0:26:00,0:37:00
1,991,Fast Action Hero,10/3/2016,$11.99,80% (91%),"$38,415.96","3,204","±1,617","2,776","±1,505",0:45:00,0:38:00
1,1189,Mechatroniks Attack,12/1/2016,$2.99,N/A (N/A),"$9,579.96","3,204","±1,617",0,±0,0:00:00,0:00:00
1,1532,Derelict,7/22/2016,$4.99,N/A (N/A),"$15,987.96","3,204","±1,617",641,±723,0:25:00,0:22:00
1,1610,Nary,8/2/2016,$1.99,N/A (N/A),"$6,375.96","3,204","±1,617","1,922","±1,252",2:47:00,3:19:00
1,1737,Blasting Agent: Ultimate Edition,8/17/2016,$2.99,N/A (N/A),"$9,579.96","3,204","±1,617","2,136","±1,320",4:15:00,6:05:00
1,1787,Void,8/16/2016,$4.99,N/A (N/A),"$15,987.96","3,204","±1,617","2,349","±1,385",2:13:00,1:53:00
1,2084,Pixel Day - Gun Z,5/20/2016,$0.49,1% (23%),"$1,569.96","3,204","±1,617","1,281","±1,022",0:09:00,0:09:00
1,2105,Lethe - Episode One,8/1/2016,$14.99,87% (93%),"$48,027.96","3,204","±1,617","2,563","±1,446",3:14:00,4:13:00
1,2137,Operation KREEP,6/10/2016,$2.99,N/A (N/A),"$9,579.96","3,204","±1,617","1,068",±933,2:34:00,1:47:00
1,2334,Run The Gamut,6/17/2016,$3.99,N/A (N/A),"$12,783.96","3,204","±1,617","1,922","±1,252",2:31:00,1:57:00
1,2346,Lavapools,5/4/2016,$4.99,N/A (N/A),"$15,987.96","3,204","±1,617",0,±0,0:00:00,0:00:00
1,2430,NeonXSZ,2/22/2016,$14.99,77% (90%),"$48,027.96","3,204","±1,617","2,776","±1,505",3:37:00,3:53:00
1,2683,HACK_IT,5/5/2016,$4.99,1% (21%),"$15,987.96","3,204","±1,617","2,136","±1,320",0:52:00,1:05:00
1,2704,CounterAttack,4/21/2016,$7.99,N/A (N/A),"$25,599.96","3,204","±1,617","2,136","±1,320",6:59:00,7:06:00
1,2814,Amaranthine,4/6/2016,$2.99,N/A (N/A),"$9,579.96","3,204","±1,617","2,136","±1,320",2:47:00,3:06:00
1,2935,Space Distant,12/20/2016,$0.99,N/A (N/A),"$3,171.96","3,204","±1,617","2,349","±1,385",5:58:00,6:33:00
1,2938,Surgeon Simulator: Experience Reality,12/5/2016,$19.99,N/A (N/A),"$64,047.96","3,204","±1,617","2,563","±1,446",1:35:00,2:06:00
1,3039,Death by Game Show,1/22/2016,$9.99,N/A (N/A),"$32,007.96","3,204","±1,617","2,136","±1,320",1:30:00,2:12:00
1,3103,My Night Job,4/21/2016,$3.99,N/A (N/A),"$12,783.96","3,204","±1,617","1,495","±1,104",1:50:00,1:44:00
1,3212,Glitchrunners,4/8/2016,$12.99,N/A (N/A),"$41,619.96","3,204","±1,617",854,±835,0:18:00,0:14:00
1,3616,Beyond Reality,1/8/2016,$1.24,N/A (N/A),"$3,972.96","3,204","±1,617","1,922","±1,252",2:35:00,5:35:00
1,1212,Trouble Witches Origin,11/21/2016,$9.99,N/A (N/A),"$30,789.18","3,082","±1,907","1,541","±1,348",5:40:00,1:38:00
1,1591,Throne Rushers,8/10/2016,$1.99,N/A (N/A),"$6,133.18","3,082","±1,907",308,±603,0:09:00,0:04:00
1,1749,The Seeker,9/2/2016,$1.99,N/A (N/A),"$6,133.18","3,082","±1,907",0,±0,0:00:00,0:00:00
1,1076,BUSTED!,10/11/2016,$4.99,N/A (N/A),"$14,920.10","2,990","±1,562","2,349","±1,385",1:05:00,0:43:00
1,1174,Subterra,10/28/2016,$2.99,N/A (N/A),"$8,940.10","2,990","±1,562","1,495","±1,104",2:22:00,2:31:00
1,1194,Crewsaders,11/17/2016,$2.99,N/A (N/A),"$8,940.10","2,990","±1,562","1,495","±1,104",0:13:00,0:19:00
1,1246,Skyhook,5/17/2016,$4.99,N/A (N/A),"$14,920.10","2,990","±1,562","2,349","±1,385",6:28:00,15:45:00
1,1617,CyberThreat,8/18/2016,$14.99,67% (87%),"$44,820.10","2,990","±1,562","2,563","±1,446",0:42:00,0:45:00
1,1657,Sky To Fly: Soulless Leviathan,7/22/2016,$3.99,N/A (N/A),"$11,930.10","2,990","±1,562","2,349","±1,385",2:21:00,1:19:00
1,1666,Totally Unbalanced,7/29/2016,$3.99,N/A (N/A),"$11,930.10","2,990","±1,562","1,709","±1,181",1:46:00,1:34:00
1,2116,Hypnorain,7/8/2016,$9.99,N/A (N/A),"$29,870.10","2,990","±1,562","1,922","±1,252",4:24:00,2:49:00
1,2170,UnderWater Adventure,6/1/2016,$3.99,N/A (N/A),"$11,930.10","2,990","±1,562","1,281","±1,022",2:39:00,2:46:00
1,2181,Copter and Sky,7/21/2016,$0.99,N/A (N/A),"$2,960.10","2,990","±1,562","1,281","±1,022",0:46:00,0:49:00
1,2239,METAGAL,5/22/2016,$3.99,29% (69%),"$11,930.10","2,990","±1,562","2,563","±1,446",3:52:00,3:59:00
1,2307,Zombie Apocalypse: Escape The Undead City,6/17/2016,$0.99,N/A (N/A),"$2,960.10","2,990","±1,562","2,349","±1,385",3:08:00,2:39:00
1,2352,SWORDY,7/21/2016,$14.99,N/A (N/A),"$44,820.10","2,990","±1,562","2,349","±1,385",0:57:00,1:17:00
1,2663,Izeriya,4/28/2016,$0.99,N/A (N/A),"$2,960.10","2,990","±1,562",427,±590,0:26:00,0:17:00
1,2680,Insane Decay of Mind,5/6/2016,$2.99,N/A (N/A),"$8,940.10","2,990","±1,562","2,136","±1,320",0:20:00,0:39:00
1,2681,Soulcaster: Part I & II,5/24/2016,$4.99,N/A (N/A),"$14,920.10","2,990","±1,562","1,495","±1,104",4:03:00,3:30:00
1,2781,Alphabeats: Master Edition,3/7/2016,$7.99,N/A (N/A),"$23,890.10","2,990","±1,562",427,±590,0:15:00,0:06:00
1,3061,Crazy Oafish Ultra Blocks: Big Sale,12/16/2016,$4.99,49% (80%),"$14,920.10","2,990","±1,562","2,349","±1,385",1:53:00,2:19:00
1,3143,Soup,3/18/2016,$1.99,N/A (N/A),"$5,950.10","2,990","±1,562","2,349","±1,385",3:19:00,3:29:00
1,3155,3030 Deathwar Redux,4/28/2016,$14.99,N/A (N/A),"$44,820.10","2,990","±1,562","2,136","±1,320",5:15:00,3:41:00
1,3438,Chowderchu,1/4/2016,$4.99,N/A (N/A),"$14,920.10","2,990","±1,562","2,563","±1,446",4:25:00,3:30:00
1,3550,The Storm Guard: Darkness is Coming,8/25/2016,$19.99,43% (77%),"$59,770.10","2,990","±1,562","2,990","±1,562",9:39:00,13:48:00
1,1045,Nekuia,12/16/2016,$9.99,N/A (N/A),"$29,260.71","2,929","±2,565",586,"±1,147",7:21:00,7:21:00
1,2880,Nightmare,12/20/2016,$3.99,N/A (N/A),"$11,686.71","2,929","±2,565",586,"±1,147",6:49:00,6:49:00
1,3058,The Turkey of Christmas Past,12/19/2016,$13.99,N/A (N/A),"$40,976.71","2,929","±2,565",0,±0,0:00:00,0:00:00
1,3132,Mobile Astro,12/15/2016,$2.99,N/A (N/A),"$8,757.71","2,929","±2,565",0,±0,0:00:00,0:00:00
1,3360,Spacejacked,2/26/2016,$9.99,N/A (N/A),"$29,260.71","2,929","±2,565","2,929","±2,565",5:30:00,6:35:00
1,349,Lichtspeer,9/27/2016,$9.99,N/A (N/A/72%),"$27,732.24","2,776","±1,505","2,349","±1,385",2:19:00,1:21:00
1,902,Super Mutant Alien Assault,7/11/2016,$9.99,N/A (N/A),"$27,732.24","2,776","±1,505","2,776","±1,505",4:45:00,3:28:00
1,1025,INVERSUS,8/16/2016,$14.99,99% (98%),"$41,612.24","2,776","±1,505","1,922","±1,252",2:27:00,3:32:00
1,1191,Crispy Chicken,11/4/2016,$1.59,N/A (N/A),"$4,413.84","2,776","±1,505","2,136","±1,320",3:22:00,4:01:00
1,1219,Crown Champion: Legends of the Arena,10/21/2016,$1.99,N/A (N/A),"$5,524.24","2,776","±1,505","1,495","±1,104",6:00:00,5:09:00
1,1327,Devoured Time,8/8/2016,$10.99,N/A (N/A),"$30,508.24","2,776","±1,505",0,±0,0:00:00,0:00:00
1,1604,Ittle Dew 2,11/15/2016,$19.99,64% (86%),"$55,492.24","2,776","±1,505","2,349","±1,385",6:57:00,9:51:00
1,1630,Boulder Dash 30th Anniversary,9/13/2016,$14.99,N/A (N/A),"$41,612.24","2,776","±1,505","2,776","±1,505",7:12:00,4:06:00
1,1717,Kittypocalypse,8/15/2016,$19.99,90% (94%),"$55,492.24","2,776","±1,505","2,563","±1,446",5:55:00,20:04:00
1,1865,Cubic,4/5/2016,$19.99,17% (59%),"$55,492.24","2,776","±1,505","2,136","±1,320",0:33:00,0:39:00
1,2122,LASTFIGHT,5/19/2016,$14.99,N/A (N/A),"$41,612.24","2,776","±1,505","2,563","±1,446",4:19:00,2:16:00
1,2167,Aiball,6/22/2016,$1.99,26% (67%),"$5,524.24","2,776","±1,505","2,563","±1,446",1:14:00,1:17:00
1,2251,Dimensional,12/14/2016,$4.49,N/A (N/A),"$12,464.24","2,776","±1,505","2,136","±1,320",0:43:00,1:09:00
1,2355,Clumsy Runners,6/17/2016,$1.99,N/A (N/A),"$5,524.24","2,776","±1,505","2,136","±1,320",2:25:00,3:12:00
1,2374,Dragon Rage,7/22/2016,$6.99,37% (74%),"$19,404.24","2,776","±1,505","2,349","±1,385",0:26:00,0:27:00
1,2933,Endica VII The Dream King,1/13/2016,$4.99,N/A (N/A),"$13,852.24","2,776","±1,505",854,±835,0:15:00,0:18:00
1,2948,Roses and Gems,3/18/2016,$4.99,N/A (N/A),"$13,852.24","2,776","±1,505",214,±417,0:50:00,0:16:00
1,3382,Defect,7/28/2016,$14.99,N/A (N/A),"$41,612.24","2,776","±1,505","2,563","±1,446",1:40:00,0:36:00
1,3489,Overdosed - A Trip To Hell,5/23/2016,$6.99,N/A (N/A),"$19,404.24","2,776","±1,505","1,922","±1,252",4:51:00,3:42:00
1,1683,Mount Wingsuit,8/25/2016,$14.99,N/A (N/A),"$41,582.26","2,774","±1,809","2,774","±1,809",1:55:00,0:38:00
1,2300,Red Rope: Don't Fall Behind,7/21/2016,$7.99,N/A (N/A),"$22,164.26","2,774","±1,809","1,849","±1,477",1:19:00,1:34:00
1,3578,Perraw - FPS the Clone War,1/29/2016,$0.99,13% (55%),"$2,746.26","2,774","±1,809","2,466","±1,705",1:15:00,2:03:00
1,294,The Real Texas,7/12/2016,$14.99,N/A (N/A/74%),"$38,419.37","2,563","±1,446",641,±723,0:16:00,0:15:00
1,468,Slybots: Frantic Zone,1/18/2016,$6.99,N/A (N/A/65%),"$17,915.37","2,563","±1,446","1,281","±1,022",2:33:00,2:39:00
1,896,Space Grunts,1/12/2016,$9.99,N/A (N/A),"$25,604.37","2,563","±1,446","2,136","±1,320",2:20:00,2:25:00
1,965,Cubotrox,11/11/2016,$5.99,N/A (N/A),"$15,352.37","2,563","±1,446",641,±723,2:00:00,2:00:00
1,997,Yore VR,10/24/2016,$14.99,49% (80%),"$38,419.37","2,563","±1,446","2,563","±1,446",3:41:00,6:37:00
1,1075,MC Lars: The Video Game,10/14/2016,$4.99,N/A (N/A),"$12,789.37","2,563","±1,446",0,±0,0:00:00,0:00:00
1,1210,Chicka Wars | Chicken Meat,10/20/2016,$2.99,N/A (N/A),"$7,663.37","2,563","±1,446",427,±590,0:07:00,0:04:00
1,1541,The Sandbox Evolution,11/15/2016,$9.99,49% (80%),"$25,604.37","2,563","±1,446","1,922","±1,252",3:51:00,3:02:00
1,1568,Fatal Theory,9/14/2016,$4.99,N/A (N/A),"$12,789.37","2,563","±1,446",214,±417,0:08:00,0:02:00
1,1609,Divided We Fall,9/7/2016,$12.99,34% (72%),"$33,293.37","2,563","±1,446","1,709","±1,181",6:18:00,5:06:00
1,2204,Star Rangers,7/6/2016,$11.99,5% (41%),"$30,730.37","2,563","±1,446","1,922","±1,252",2:07:00,1:00:00
1,2233,Klepto,6/30/2016,$12.99,14% (56%),"$33,293.37","2,563","±1,446","2,349","±1,385",1:35:00,1:17:00
1,2243,Mad Bullets,6/10/2016,$1.99,80% (91%),"$5,100.37","2,563","±1,446",854,±835,3:01:00,2:00:00
1,2245,Smithy,6/3/2016,$3.99,N/A (N/A),"$10,226.37","2,563","±1,446","1,709","±1,181",1:48:00,2:22:00
1,2367,Snow Fortress,12/16/2016,$14.99,N/A (N/A),"$38,419.37","2,563","±1,446","1,922","±1,252",0:48:00,0:50:00
1,2740,Rocket Fist,5/12/2016,$4.99,N/A (N/A),"$12,789.37","2,563","±1,446","1,281","±1,022",1:55:00,2:46:00
1,2780,Ruckus Ridge - VR Party Game,4/5/2016,$9.99,N/A (N/A),"$25,604.37","2,563","±1,446","1,709","±1,181",1:34:00,3:04:00
1,2784,Mistwood Heroes,12/30/2016,$0.99,N/A (N/A),"$2,537.37","2,563","±1,446","1,495","±1,104",0:34:00,0:53:00
1,2791,Spunk and Moxie,5/6/2016,$3.99,N/A (N/A),"$10,226.37","2,563","±1,446",0,±0,0:00:00,0:00:00
1,2809,RPG Fighter League,11/11/2016,$2.99,N/A (N/A),"$7,663.37","2,563","±1,446",214,±417,16:01:00,5:20:00
1,2858,Marble Mountain,4/4/2016,$9.99,N/A (N/A),"$25,604.37","2,563","±1,446","2,136","±1,320",4:01:00,4:59:00
1,2911,Mech Anarchy,3/15/2016,$7.99,N/A (N/A),"$20,478.37","2,563","±1,446","1,922","±1,252",3:45:00,4:03:00
1,3027,Murasaki,5/12/2016,$2.99,N/A (N/A),"$7,663.37","2,563","±1,446","1,709","±1,181",2:07:00,1:26:00
1,3080,Flag N Frag,4/29/2016,$2.99,N/A (N/A),"$7,663.37","2,563","±1,446","1,495","±1,104",3:09:00,3:12:00
1,3166,Bad ass babes,9/16/2016,$9.99,73% (89%),"$25,604.37","2,563","±1,446","1,922","±1,252",1:21:00,1:51:00
1,3171,FleetCOMM,5/23/2016,$9.99,N/A (N/A),"$25,604.37","2,563","±1,446",214,±417,0:40:00,0:13:00
1,3340,The Minotaur,1/21/2016,$1.99,N/A (N/A),"$5,100.37","2,563","±1,446","1,709","±1,181",6:46:00,6:34:00
1,3364,UTOPIA 9 - A Volatile Vacation,5/5/2016,$11.99,N/A (N/A),"$30,730.37","2,563","±1,446","2,136","±1,320",2:02:00,3:47:00
1,3372,Space Overlords,3/3/2016,$7.99,N/A (N/A),"$20,478.37","2,563","±1,446","1,068",±933,5:15:00,5:15:00
1,3549,Worlds of Chaos : Corruption,2/10/2016,$11.99,N/A (N/A),"$30,730.37","2,563","±1,446",214,±417,1:53:00,0:37:00
1,3627,The Rise of Chubtan,1/21/2016,$7.99,N/A (N/A),"$20,478.37","2,563","±1,446","1,495","±1,104",4:11:00,3:06:00
1,2939,Mystic Defense,11/23/2016,$9.99,N/A (N/A),"$24,635.34","2,466","±1,705",0,±0,0:00:00,0:00:00
1,142,Mekazoo,11/14/2016,$19.99,N/A (N/A/80%),"$46,956.51","2,349","±1,385","1,495","±1,104",0:44:00,1:16:00
1,941,Versus Game,10/26/2016,$9.99,49% (80%),"$23,466.51","2,349","±1,385","1,922","±1,252",1:38:00,2:07:00
1,1559,Bullets And More VR - BAM VR,9/7/2016,$14.99,95% (96%),"$35,211.51","2,349","±1,385","2,136","±1,320",2:13:00,2:34:00
1,1679,Strike Force: Arctic Storm,9/21/2016,$1.99,N/A (N/A),"$4,674.51","2,349","±1,385",0,±0,0:00:00,0:00:00
1,1738,Lolly Joe,8/5/2016,$6.99,N/A (N/A),"$16,419.51","2,349","±1,385","1,922","±1,252",7:07:00,4:52:00
1,2217,Toxic Terror,6/3/2016,$0.99,N/A (N/A),"$2,325.51","2,349","±1,385","1,709","±1,181",2:45:00,2:40:00
1,2317,Shaolin vs Wutang,5/9/2016,$12.99,87% (93%),"$30,513.51","2,349","±1,385","2,349","±1,385",1:08:00,0:56:00
1,2682,Infinium Strike,7/14/2016,$14.99,N/A (N/A),"$35,211.51","2,349","±1,385","1,709","±1,181",2:24:00,2:13:00
1,2684,Camp Sunshine,10/27/2016,$7.99,70% (88%),"$18,768.51","2,349","±1,385","1,709","±1,181",2:40:00,2:03:00
