c,#,Game,Release date,Price,Score rank(Userscore / Metascore),Owners X Price,Owners,plus minus,Players,plus minus,Avg Playtime,Median Playtime
1,325,A Healer Only Lives Twice,6/2/2016,$3.49,N/A (N/A),"7,455","2,136","±1,320","2,136","±1,320",1:48:00,0:22:00
1,411,Auralux: Constellations,6/1/2016,$9.99,N/A (N/A),"21,339","2,136","±1,320","2,136","±1,320",7:28:00,9:03:00
1,492,Onion Force,3/2/2016,$4.99,N/A (N/A),"10,659","2,136","±1,320",641,±723,9:54:00,8:19:00
1,577,Automata Empire,4/8/2016,$8.99,N/A (N/A),"19,203","2,136","±1,320","2,136","±1,320",0:47:00,1:18:00
1,674,[STO] Special Tactics Online,4/26/2016,$9.99,N/A (N/A),"21,339","2,136","±1,320","2,136","±1,320",4:51:00,4:28:00
1,703,Police Infinity,4/29/2016,$8.99,N/A (N/A),"19,203","2,136","±1,320","1,922","±1,252",4:23:00,5:22:00
1,1402,Iron Sea Defenders,9/9/2016,$6.99,N/A (N/A),"14,931","2,136","±1,320",641,±723,17:51:00,8:14:00
1,1413,Badiya,11/11/2016,$19.99,26% (67%),"42,699","2,136","±1,320","1,922","±1,252",1:12:00,1:40:00
1,1448,Thorne - Son of Slaves (Ep.2),8/26/2016,$2.99,N/A (N/A),"6,387","2,136","±1,320","1,281","±1,022",2:38:00,3:34:00
1,1468,Sentry Knight Tactics,10/3/2016,$9.99,41% (76%),"21,339","2,136","±1,320","1,281","±1,022",3:24:00,4:34:00
1,224,Megamagic: Wizards of the Neon Age,4/20/2016,$9.99,N/A (N/A/67%),"19,201","1,922","±1,252","1,281","±1,022",5:00:00,4:43:00
1,319,Stealth Labyrinth,4/29/2016,$2.99,N/A (N/A),"5,747","1,922","±1,252",214,±417,0:17:00,0:05:00
1,364,Avadon 3: The Warborn,9/14/2016,$19.99,N/A (N/A),"38,421","1,922","±1,252","1,281","±1,022",32:10:00,43:36:00
1,378,Dawn of Andromeda,12/1/2016,$24.99,35% (73%),"48,031","1,922","±1,252","1,709","±1,181",1:46:00,2:14:00
1,605,Trulon: The Shadow Engine,3/1/2016,$19.99,N/A (N/A),"38,421","1,922","±1,252",854,±835,1:55:00,2:24:00
1,615,Cue Club 2,3/7/2016,$18.99,N/A (N/A),"36,499","1,922","±1,252","1,922","±1,252",5:10:00,7:27:00
1,1310,ONRAID,8/29/2016,$9.99,N/A (N/A),"19,201","1,922","±1,252","1,922","±1,252",35:38:00,27:37:00
1,1399,Political Animals,11/2/2016,$14.99,N/A (N/A),"28,811","1,922","±1,252","1,709","±1,181",1:59:00,2:34:00
1,1498,Demented Pixie,12/14/2016,$9.99,N/A (N/A),"19,201","1,922","±1,252","1,495","±1,104",6:38:00,12:31:00
1,1581,Black Hat Cooperative,7/29/2016,$9.99,N/A (N/A),"19,201","1,922","±1,252","1,495","±1,104",0:31:00,0:30:00
1,440,Bear Haven Nights,1/29/2016,$4.99,N/A (N/A),"9,227","1,849","±1,477","1,849","±1,477",0:33:00,0:26:00
1,513,Monsters' Den: Book of Dread,7/19/2016,$4.99,N/A (N/A),"9,227","1,849","±1,477","1,541","±1,348",5:58:00,7:26:00
1,906,Concealed Intent,8/2/2016,$14.99,N/A (N/A),"27,717","1,849","±1,477","1,541","±1,348",3:13:00,4:26:00
1,1387,Guardian Of December,11/30/2016,$9.99,N/A (N/A),"18,472","1,849","±1,477",616,±852,3:31:00,3:27:00
1,1499,BuildMoreCubes,11/21/2016,$4.99,N/A (N/A),"9,227","1,849","±1,477","1,233","±1,206",2:40:00,3:22:00
1,347,Endciv,4/21/2016,$14.99,N/A (N/A),"25,618","1,709","±1,181","1,709","±1,181",2:23:00,2:53:00
1,365,Atriage,4/7/2016,$9.99,N/A (N/A),"17,073","1,709","±1,181","1,068",±933,4:36:00,5:05:00
1,424,Magic Potion Explorer,3/11/2016,$4.99,N/A (N/A),"8,528","1,709","±1,181","1,495","±1,104",3:00:00,2:58:00
1,448,D.N.Age,7/29/2016,$4.99,N/A (N/A),"8,528","1,709","±1,181","1,068",±933,4:44:00,5:06:00
1,451,Airline Director 2 - Tycoon Game,4/28/2016,$4.99,N/A (N/A),"8,528","1,709","±1,181","1,709","±1,181",6:06:00,6:56:00
1,473,Puzzle Box,4/22/2016,$9.99,N/A (N/A),"17,073","1,709","±1,181","1,068",±933,1:01:00,1:14:00
1,480,The Incredible Baron,5/27/2016,$4.99,N/A (N/A),"8,528","1,709","±1,181",641,±723,2:45:00,2:18:00
1,555,Planet Stronghold: Colonial Defense,3/9/2016,$19.99,N/A (N/A),"34,163","1,709","±1,181","1,281","±1,022",7:42:00,9:46:00
1,599,System Crash,8/1/2016,$14.99,N/A (N/A),"25,618","1,709","±1,181","1,281","±1,022",7:41:00,11:49:00
1,987,Steam Squad,7/28/2016,$17.99,N/A (N/A),"30,745","1,709","±1,181","1,281","±1,022",2:13:00,3:17:00
1,1431,Agenda,9/21/2016,$9.99,N/A (N/A),"17,073","1,709","±1,181","1,709","±1,181",2:28:00,2:01:00
1,1463,Shuttle Siege,12/30/2016,$4.99,N/A (N/A),"8,528","1,709","±1,181",0,±0,0:00:00,0:00:00
1,314,Pigmentone,7/8/2016,$1.99,N/A (N/A),"3,067","1,541","±1,348",616,±852,1:47:00,1:47:00
1,1347,Disoriented,11/21/2016,$3.99,N/A (N/A),"6,149","1,541","±1,348","1,233","±1,206",0:53:00,1:01:00
1,321,Combat Air Patrol 2,6/6/2016,$29.99,19% (61%),"44,835","1,495","±1,104","1,281","±1,022",0:52:00,0:52:00
1,344,Genius Greedy Mouse,8/12/2016,$4.99,N/A (N/A),"7,460","1,495","±1,104","1,281","±1,022",1:25:00,1:15:00
1,401,A Verdant Hue,7/26/2016,$14.99,N/A (N/A),"22,410","1,495","±1,104",0,±0,0:00:00,0:00:00
1,468,ChessVR,7/7/2016,$3.99,N/A (N/A),"5,965","1,495","±1,104","1,068",±933,0:13:00,0:20:00
1,510,Revolution : Virtual Playspace,10/5/2016,$19.99,N/A (N/A),"29,885","1,495","±1,104","1,495","±1,104",2:01:00,2:21:00
1,523,Coffee Shop Tycoon,12/5/2016,$5.99,N/A (N/A),"8,955","1,495","±1,104","1,495","±1,104",1:06:00,1:28:00
1,1242,Slayer Shock,9/29/2016,$19.99,N/A (N/A),"29,885","1,495","±1,104","1,281","±1,022",0:53:00,0:56:00
1,1412,Axes and Acres,4/7/2016,$9.99,N/A (N/A),"14,935","1,495","±1,104","1,495","±1,104",22:12:00,25:50:00
1,1416,Streamer Simulator,8/23/2016,$5.99,N/A (N/A),"8,955","1,495","±1,104","1,068",±933,2:14:00,3:29:00
1,1526,Kittypocalypse - Ungoggled,11/3/2016,$14.99,N/A (N/A),"22,410","1,495","±1,104","1,068",±933,3:54:00,5:15:00
1,1544,Battles of Norghan,9/26/2016,$9.99,N/A (N/A),"14,935","1,495","±1,104",214,±417,1:32:00,0:30:00
1,1555,Alien Invasion Tower Defense,10/27/2016,$1.99,N/A (N/A),"2,975","1,495","±1,104",0,±0,0:00:00,0:00:00
1,334,Astroderps,6/17/2016,$8.99,N/A (N/A),"11,516","1,281","±1,022",854,±835,0:23:00,0:16:00
1,355,BuriedTown,1/22/2016,$6.99,N/A (N/A),"8,954","1,281","±1,022","1,068",±933,3:18:00,3:15:00
1,357,"States, Firms, and Households",4/14/2016,$19.99,N/A (N/A),"25,607","1,281","±1,022",0,±0,0:00:00,0:00:00
1,453,XenoShyft,3/29/2016,$9.99,N/A (N/A),"12,797","1,281","±1,022",854,±835,1:54:00,2:16:00
1,545,Defend your Crypt,7/21/2016,$2.99,N/A (N/A),"3,830","1,281","±1,022","1,281","±1,022",2:47:00,3:20:00
1,575,I Am Caligula,3/25/2016,$0.99,N/A (N/A),"1,268","1,281","±1,022",854,±835,1:55:00,1:16:00
1,581,PlanetFate,6/6/2016,$4.99,N/A (N/A),"6,392","1,281","±1,022","1,281","±1,022",0:13:00,0:17:00
1,611,Chamber 19,10/21/2016,$14.99,N/A (N/A),"19,202","1,281","±1,022","1,068",±933,0:19:00,0:21:00
1,839,The Next World,3/7/2016,$12.99,34% (72%),"16,640","1,281","±1,022","1,068",±933,1:27:00,2:12:00
1,1201,Quizality - Christmas!,12/21/2016,$4.99,N/A (N/A),"6,392","1,281","±1,022",214,±417,0:01:00,0:00:00
1,1379,Will of the Gods,8/29/2016,$2.99,N/A (N/A),"3,830","1,281","±1,022","1,068",±933,0:22:00,0:33:00
1,1430,Survival Kingdom,10/13/2016,$2.99,N/A (N/A),"3,830","1,281","±1,022","1,068",±933,1:22:00,1:54:00
1,367,War of the Human Tanks - Limited Operations,6/13/2016,$9.99,N/A (N/A),"12,318","1,233","±1,206",616,±852,5:33:00,5:33:00
1,434,Soviet City,3/31/2016,$11.99,39% (75%),"14,784","1,233","±1,206",925,"±1,044",14:09:00,21:03:00
1,447,One Night Two Crazies,8/10/2016,$0.99,N/A (N/A),"1,221","1,233","±1,206",925,"±1,044",0:20:00,0:18:00
1,477,Pirates of the Polygon Sea,7/12/2016,$12.99,N/A (N/A),"16,017","1,233","±1,206","1,233","±1,206",0:55:00,1:38:00
1,885,10 Minute Barbarian,1/27/2016,$4.99,N/A (N/A),"6,153","1,233","±1,206","1,233","±1,206",4:00:00,4:26:00
1,352,GoVenture MICRO BUSINESS,8/9/2016,$9.99,N/A (N/A),"11,708","1,172","±1,622",586,"±1,147",0:39:00,0:39:00
1,483,"My Tower, My Home",3/15/2016,$6.99,N/A (N/A),"8,192","1,172","±1,622","1,172","±1,622",3:38:00,3:38:00
1,583,CitiesCorp Concept - Build Everything on Your Own,4/29/2016,$19.99,N/A (N/A),"23,428","1,172","±1,622",586,"±1,147",0:19:00,0:19:00
1,790,Rogue Continuum,10/4/2016,$9.99,N/A (N/A),"11,708","1,172","±1,622","1,172","±1,622",3:22:00,4:59:00
1,845,Acaratus,2/25/2016,$24.99,N/A (N/A),"29,288","1,172","±1,622","1,172","±1,622",0:41:00,1:04:00
1,1237,Patchwork,12/6/2016,$4.99,N/A (N/A),"5,848","1,172","±1,622","1,172","±1,622",22:53:00,41:28:00
1,1364,Pro Strategy Football 2016,9/6/2016,$29.99,N/A (N/A),"35,148","1,172","±1,622",586,"±1,147",0:54:00,0:54:00
1,1478,Lithium: Inmate 39,10/25/2016,$9.99,N/A (N/A),"11,708","1,172","±1,622",0,±0,0:00:00,0:00:00
1,427,BlockAid,7/26/2016,$14.99,N/A (N/A),"16,009","1,068",±933,0,±0,0:00:00,0:00:00
1,1212,Defense Zone 3 Ultra HD,12/14/2016,$4.99,N/A (N/A),"5,329","1,068",±933,"1,068",±933,12:21:00,18:42:00
1,1220,Fright Light,8/26/2016,$0.99,N/A (N/A),"1,057","1,068",±933,854,±835,0:37:00,0:25:00
1,1306,Siege Hammer,11/2/2016,$14.99,N/A (N/A),"16,009","1,068",±933,427,±590,0:04:00,0:02:00
1,1523,POLYGOD,10/13/2016,$9.99,N/A (N/A),"10,669","1,068",±933,"1,068",±933,2:44:00,4:13:00
1,333,DROD: Gunthro and the Epic Blunder,9/23/2016,$9.99,N/A (N/A),"9,241",925,"±1,044",308,±603,2:58:00,1:29:00
1,346,Paradox Paradigm,5/23/2016,$2.99,N/A (N/A),"2,766",925,"±1,044",308,±603,0:01:00,0:00:00
1,375,Tatsu,8/29/2016,$9.99,N/A (N/A),"9,241",925,"±1,044",616,±852,1:30:00,1:29:00
1,383,Beyond: Flesh and Blood,6/1/2016,$14.99,N/A (N/A),"13,866",925,"±1,044",925,"±1,044",1:13:00,1:48:00
1,466,Armor Clash VR [RTS],8/9/2016,$9.99,N/A (N/A),"9,241",925,"±1,044",616,±852,0:53:00,0:53:00
1,533,Shepherds of the Abyss,11/18/2016,$9.99,N/A (N/A),"9,241",925,"±1,044",616,±852,0:49:00,0:48:00
1,1231,Tower Dwellers,8/23/2016,$6.99,N/A (N/A),"6,466",925,"±1,044",925,"±1,044",4:01:00,6:01:00
1,1566,Fatal Gem VR(The First Match-3 VR Game),11/23/2016,$9.99,N/A (N/A),"9,241",925,"±1,044",616,±852,0:12:00,0:11:00
1,317,Matris,6/2/2016,$4.99,N/A (N/A),"4,261",854,±835,641,±723,1:06:00,0:51:00
1,403,Global Soccer Manager,6/14/2016,$7.99,N/A (N/A),"6,823",854,±835,854,±835,1:07:00,1:28:00
1,467,Codex of Victory,7/21/2016,$9.99,N/A (N/A),"8,531",854,±835,854,±835,1:00:00,1:18:00
1,469,1917 - The Alien Invasion,6/10/2016,$4.99,N/A (N/A),"4,261",854,±835,854,±835,2:50:00,3:41:00
1,485,Factory Engineer,9/9/2016,$9.99,N/A (N/A),"8,531",854,±835,854,±835,0:56:00,1:11:00
1,565,The Inner Sea,3/30/2016,$11.99,N/A (N/A),"10,239",854,±835,854,±835,1:22:00,1:43:00
1,602,Subterrarium,5/26/2016,$4.99,N/A (N/A),"4,261",854,±835,214,±417,0:09:00,0:03:00
1,627,Mars 2030,3/11/2016,$4.99,N/A (N/A),"4,261",854,±835,641,±723,1:51:00,1:50:00
1,1207,Retro Football Boss,9/12/2016,$11.99,N/A (N/A),"10,239",854,±835,0,±0,0:00:00,0:00:00
1,1239,Galaxy of Trian,10/18/2016,$9.99,N/A (N/A),"8,531",854,±835,641,±723,1:12:00,1:11:00
1,1335,Craft Keep VR,11/11/2016,$14.99,N/A (N/A),"12,801",854,±835,427,±590,0:19:00,0:12:00
1,1427,Clockwork,10/10/2016,$9.99,N/A (N/A),"8,531",854,±835,641,±723,1:21:00,1:19:00
1,1546,Tangled Up!,9/2/2016,$4.99,N/A (N/A),"4,261",854,±835,214,±417,0:26:00,0:08:00
1,1553,Farabel,10/14/2016,$9.99,N/A (N/A),"8,531",854,±835,641,±723,0:34:00,0:34:00
1,1572,Virtual Warfighter,9/2/2016,$24.99,N/A (N/A),"21,341",854,±835,641,±723,4:14:00,4:14:00
1,471,MechoEcho,5/18/2016,$18.99,N/A (N/A),"12,173",641,±723,641,±723,0:36:00,0:35:00
1,488,Four Realms,10/24/2016,$11.99,N/A (N/A),"7,686",641,±723,427,±590,0:23:00,0:15:00
1,1202,Gladiator School,12/8/2016,$9.99,N/A (N/A),"6,404",641,±723,641,±723,2:39:00,2:39:00
1,1286,Very Real Chess,11/11/2016,$0.99,N/A (N/A),635,641,±723,0,±0,0:00:00,0:00:00
1,1333,The Food Run,12/9/2016,$1.99,N/A (N/A),"1,276",641,±723,214,±417,0:18:00,0:06:00
1,1414,Dark Quest 2,11/7/2016,$11.99,N/A (N/A),"7,686",641,±723,641,±723,0:55:00,0:55:00
1,450,The Battle for Sector 219,6/2/2016,$6.99,N/A (N/A),"4,306",616,±852,616,±852,5:15:00,5:15:00
1,484,Bubonic: OutBreak,2/12/2016,$4.99,N/A (N/A),"3,074",616,±852,616,±852,0:34:00,0:34:00
1,527,Coffee Pot Terrarium,6/1/2016,$4.99,N/A (N/A),"3,074",616,±852,308,±603,0:09:00,0:04:00
1,562,Shadow Heroes: Vengeance In Flames,11/22/2016,$2.99,N/A (N/A),"1,842",616,±852,308,±603,5:06:00,2:33:00
1,804,Zulu Response,10/12/2016,$14.99,N/A (N/A),"9,234",616,±852,616,±852,0:18:00,0:17:00
1,1240,Inklings,10/6/2016,$9.99,N/A (N/A),"6,154",616,±852,616,±852,0:25:00,0:25:00
1,1281,Incursion The Thing,11/10/2016,$4.99,N/A (N/A),"3,074",616,±852,616,±852,2:15:00,2:15:00
1,1324,Board Defenders,9/6/2016,$4.99,N/A (N/A),"3,074",616,±852,616,±852,0:47:00,0:47:00
1,1362,VilleTown,9/23/2016,$5.99,N/A (N/A),"3,690",616,±852,616,±852,1:18:00,1:18:00
1,1378,Dead Army - Radio Frequency,10/11/2016,$9.99,N/A (N/A),"6,154",616,±852,308,±603,0:25:00,0:12:00
1,1459,Happy Town People,8/24/2016,$9.99,N/A (N/A),"6,154",616,±852,308,±603,3:00:00,1:30:00
1,1471,Evil Robot Traffic Jam HD,8/26/2016,$11.99,N/A (N/A),"7,386",616,±852,308,±603,8:42:00,4:21:00
1,1554,Nanuleu,11/16/2016,$2.99,N/A (N/A),"1,842",616,±852,616,±852,1:55:00,1:54:00
1,1569,The Rabbit Hole,10/11/2016,$3.99,N/A (N/A),"2,458",616,±852,616,±852,0:08:00,0:08:00
1,1579,A Day in the Woods,10/26/2016,$4.99,N/A (N/A),"3,074",616,±852,616,±852,0:29:00,0:28:00
1,1587,Blood Ties,10/21/2016,$1.99,N/A (N/A),"1,226",616,±852,0,±0,0:00:00,0:00:00
1,391,Brazed,12/16/2016,$4.99,N/A (N/A),"2,924",586,"±1,147",586,"±1,147",2:36:00,2:36:00
1,556,Planet 1138,2/18/2016,$5.99,N/A (N/A),"3,510",586,"±1,147",0,±0,0:00:00,0:00:00
1,569,Cross Death  VR,7/28/2016,$9.99,N/A (N/A),"5,854",586,"±1,147",586,"±1,147",0:46:00,0:46:00
1,677,Project CATS,6/24/2016,$0.99,N/A (N/A),580,586,"±1,147",586,"±1,147",0:06:00,0:06:00
1,1123,Heroes of Issachar,11/3/2016,$19.99,N/A (N/A),"11,714",586,"±1,147",586,"±1,147",1:23:00,1:23:00
1,1227,Base Raid,11/17/2016,$5.99,N/A (N/A),"3,510",586,"±1,147",586,"±1,147",0:40:00,0:40:00
1,1249,Bunnyrama,12/19/2016,$2.99,N/A (N/A),"1,752",586,"±1,147",586,"±1,147",0:21:00,0:21:00
1,1285,Chalo Chalo,10/24/2016,$9.99,N/A (N/A),"5,854",586,"±1,147",0,±0,0:00:00,0:00:00
1,1297,Save Home,9/30/2016,$8.99,N/A (N/A),"5,268",586,"±1,147",0,±0,0:00:00,0:00:00
1,1305,One Of The Last,11/3/2016,$12.99,N/A (N/A),"7,612",586,"±1,147",586,"±1,147",31:19:00,31:19:00
1,1346,Castle Battles,12/16/2016,$12.99,N/A (N/A),"7,612",586,"±1,147",586,"±1,147",0:58:00,0:58:00
1,1429,Ghostlords,11/18/2016,$9.99,N/A (N/A),"5,854",586,"±1,147",586,"±1,147",1:16:00,1:16:00
1,1445,Bric,10/6/2016,$1.99,N/A (N/A),"1,166",586,"±1,147",586,"±1,147",0:08:00,0:08:00
1,1446,Kings under the hill,9/19/2016,$0.99,N/A (N/A),580,586,"±1,147",586,"±1,147",3:30:00,3:30:00
1,1474,DinoFense,12/23/2016,$14.99,N/A (N/A),"8,784",586,"±1,147",0,±0,0:00:00,0:00:00
1,1480,Planet Smasher,9/15/2016,$3.99,N/A (N/A),"2,338",586,"±1,147",586,"±1,147",0:06:00,0:06:00
1,1525,Legions of Tyrandel,12/15/2016,$14.99,N/A (N/A),"8,784",586,"±1,147",586,"±1,147",1:21:00,1:21:00
1,1541,ArsonVille,11/24/2016,$3.99,N/A (N/A),"2,338",586,"±1,147",586,"±1,147",0:02:00,0:02:00
1,1552,Galactic Landing,12/9/2016,$1.99,N/A (N/A),"1,166",586,"±1,147",586,"±1,147",0:02:00,0:02:00
553,,,,$9.83,,"$357,732,946","29,235,997",,"22,024,352",,5:43:00,3:47:29
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,Stats,,,,,,,,,,
,,Total Games,553,,,,,,,,,
,,Total Sales,"$357,732,946",,,,,,,,,
,,Total Copies,"29,235,997",,,,,,,,,
,,,,,,,,,,,,
,,Owners per Game,"52,868",,,,,,,,,
,,Avg Play Time per Game,5:43:00,,,,,,,,,
,,Average Price,$9.83,,,,,,,,,
,,Avg Net Revenue per Game,"$646,895",,,,,,,,,
,,Value of Each Owner (Total $ / Owners),$12.24,,,,,,,,,
